,index_type,M,efConstruction,ef,recall,query_per_sec,loss
44,HNSW,4,8,4500,97.72,5981.523366751758,-5978.8033667517575
45,HNSW,4,8,4600,97.76,5489.423743897811,-5486.6637438978105
46,HNSW,4,8,4700,97.77,5071.587144204494,-5068.817144204493
47,HNSW,4,8,4800,97.83,5126.13233604654,-5123.30233604654
48,HNSW,4,8,4900,97.86,5981.352765854284,-5978.492765854285
49,HNSW,4,8,5000,97.87,5871.414972842825,-5868.544972842825
50,HNSW,4,8,5100,97.9,5883.769604129843,-5880.8696041298435
51,HNSW,4,8,5200,97.92,5676.032207862508,-5673.112207862508
52,HNSW,4,8,5300,97.95,5593.524038140961,-5590.574038140961
53,HNSW,4,8,5400,98.02,5524.4181605047215,-5521.398160504721
54,HNSW,4,8,5500,98.03,5498.274867600021,-5495.244867600021
55,HNSW,4,8,5600,98.04,4699.552936167352,-4696.512936167352
56,HNSW,4,8,5700,98.07,5211.09233674585,-5208.02233674585
57,HNSW,4,8,5800,98.09,5133.472859678111,-5130.38285967811
58,HNSW,4,8,5900,98.09,5099.953794897984,-5096.863794897984
59,HNSW,4,8,6000,98.09,5001.614615008526,-4998.524615008526
60,HNSW,4,8,6100,98.09,4912.571006922077,-4909.481006922077
61,HNSW,4,8,6200,98.1,4804.526970526581,-4801.426970526581
62,HNSW,4,8,6300,98.11,4809.4852595489,-4806.3752595489
63,HNSW,4,8,6400,98.13,4340.761285782294,-4337.631285782294
64,HNSW,4,8,6500,98.13,4688.730646693868,-4685.600646693868
65,HNSW,4,8,6600,98.13,4639.562846365718,-4636.4328463657175
66,HNSW,4,8,6700,98.13,3406.956380472748,-3403.826380472748
67,HNSW,4,8,6800,98.13,3160.455723672313,-3157.325723672313
68,HNSW,4,8,6900,98.13,4488.62301081943,-4485.49301081943
69,HNSW,4,8,7000,98.13,4443.024512192538,-4439.894512192538
70,HNSW,4,8,7100,98.13,4400.78902085869,-4397.6590208586895
71,HNSW,4,8,7200,98.14,4357.990108474294,-4354.850108474294
72,HNSW,4,8,7300,98.14,4295.814086872804,-4292.674086872804
73,HNSW,4,8,7400,98.16,4218.391012682417,-4215.231012682417
74,HNSW,4,8,7500,98.16,4162.295944189185,-4159.1359441891855
75,HNSW,4,8,7600,98.17,3954.614797145039,-3951.444797145039
76,HNSW,4,8,7700,98.17,3883.147398924204,-3879.977398924204
77,HNSW,4,8,7800,98.17,2890.749445187258,-2887.579445187258
78,HNSW,4,8,7900,98.17,3789.748362322114,-3786.578362322114
79,HNSW,4,8,8000,98.17,3847.420562119322,-3844.250562119322
80,HNSW,4,8,8100,98.17,3961.075853732245,-3957.905853732245
81,HNSW,4,8,8200,98.17,3614.470622705572,-3611.300622705572
82,HNSW,4,8,8300,98.17,3842.697205680257,-3839.527205680257
83,HNSW,4,8,8400,98.17,3677.891284713393,-3674.721284713393
84,HNSW,4,8,8500,98.17,3426.383034343038,-3423.213034343038
85,HNSW,4,8,8600,98.17,3800.875388532954,-3797.7053885329537
86,HNSW,4,8,8700,98.17,3803.839840384528,-3800.669840384528
87,HNSW,4,8,8800,98.17,3767.485560815241,-3764.315560815241
88,HNSW,4,8,8900,98.17,3766.8426913819735,-3763.6726913819734
89,HNSW,4,8,9000,98.17,3778.3799365811474,-3775.2099365811473
90,HNSW,4,8,9100,98.17,3251.9026205613272,-3248.732620561327
91,HNSW,4,8,9200,98.17,3689.083952680417,-3685.913952680417
92,HNSW,4,8,9300,98.17,3431.31646977977,-3428.14646977977
93,HNSW,4,8,9400,98.17,3664.843988920636,-3661.673988920636
94,HNSW,4,8,9500,98.17,3639.435642017944,-3636.2656420179437
95,HNSW,4,8,9600,98.17,3357.3233010485874,-3354.1533010485873
96,HNSW,4,8,9700,98.17,2786.8944392396065,-2783.7244392396065
97,HNSW,4,8,9800,98.17,2656.0348539729985,-2652.8648539729984
98,HNSW,4,8,9900,98.17,3529.3111862809446,-3526.1411862809446
99,HNSW,4,8,10000,98.17,3538.601198008943,-3535.431198008943
100,HNSW,4,8,10100,98.17,3311.5453547770758,-3308.3753547770757
101,HNSW,4,8,10200,98.17,3427.97924073393,-3424.80924073393
102,HNSW,4,8,10300,98.17,3438.630550272185,-3435.4605502721847
103,HNSW,4,8,10400,98.17,3423.167138671477,-3419.997138671477
104,HNSW,4,8,10500,98.17,3408.1467818342853,-3404.9767818342852
105,HNSW,4,8,10600,98.17,2685.7984452441638,-2682.6284452441637
106,HNSW,4,8,10700,98.17,3462.160845914468,-3458.990845914468
107,HNSW,4,8,10800,98.17,3372.0064959078995,-3368.8364959078995
108,HNSW,4,8,10900,98.17,3548.4805414551606,-3545.3105414551605
109,HNSW,4,8,11000,98.17,3480.4613725002077,-3477.2913725002077
110,HNSW,4,8,11100,98.17,3309.846751156074,-3306.676751156074
111,HNSW,4,8,11200,98.17,3341.515762302722,-3338.345762302722
112,HNSW,4,8,11300,98.17,3534.3669947418093,-3531.1969947418092
113,HNSW,4,8,11400,98.17,3565.129878960968,-3561.959878960968
114,HNSW,4,8,11500,98.17,3585.794648200393,-3582.624648200393
115,HNSW,4,8,11600,98.17,3532.610691394834,-3529.4406913948337
116,HNSW,4,8,11700,98.17,3453.693883600672,-3450.523883600672
117,HNSW,4,8,11800,98.17,3451.13630753534,-3447.96630753534
118,HNSW,4,8,11900,98.17,3335.08583605671,-3331.91583605671
119,HNSW,4,8,12000,98.17,3467.4272298140754,-3464.2572298140753
120,HNSW,4,8,12100,98.17,3450.085957999852,-3446.915957999852
121,HNSW,4,8,12200,98.17,3380.594825501733,-3377.424825501733
122,HNSW,4,8,12300,98.17,3371.410198701048,-3368.240198701048
123,HNSW,4,8,12400,98.17,2683.495841330774,-2680.325841330774
124,HNSW,4,8,12500,98.17,2925.224571779278,-2922.054571779278
125,HNSW,4,8,12600,98.17,3370.461978576537,-3367.291978576537
126,HNSW,4,8,12700,98.17,3516.9411370115718,-3513.7711370115717
127,HNSW,4,8,12800,98.17,3142.318584335996,-3139.148584335996
128,HNSW,4,8,12900,98.17,3511.9350247006614,-3508.7650247006613
129,HNSW,4,8,13000,98.17,3493.535678291507,-3490.365678291507
130,HNSW,4,8,13100,98.17,3474.493236246759,-3471.323236246759
131,HNSW,4,8,13200,98.17,3503.837735786009,-3500.667735786009
132,HNSW,4,8,13300,98.17,2538.6176007747245,-2535.4476007747244
133,HNSW,4,8,13400,98.17,2720.923775543302,-2717.753775543302
134,HNSW,4,8,13500,98.17,3568.587812888185,-3565.417812888185
135,HNSW,4,8,13600,98.17,3528.3908036307657,-3525.2208036307657
136,HNSW,4,8,13700,98.17,3267.329848641827,-3264.159848641827
137,HNSW,4,8,13800,98.17,3468.0006283951943,-3464.8306283951943
138,HNSW,4,8,13900,98.17,3387.666685512596,-3384.496685512596
139,HNSW,4,8,14000,98.17,3267.380753920339,-3264.210753920339
140,HNSW,4,8,14100,98.17,3439.476489593754,-3436.306489593754
141,HNSW,4,8,14200,98.17,3215.4058446536446,-3212.2358446536446
142,HNSW,4,8,14300,98.17,3396.665127993327,-3393.495127993327
143,HNSW,4,8,14400,98.17,3421.156779419082,-3417.986779419082
144,HNSW,4,8,14500,98.17,2960.824509388677,-2957.654509388677
145,HNSW,4,8,14600,98.17,3147.1993156800804,-3144.0293156800803
146,HNSW,4,8,14700,98.17,3084.409930580068,-3081.2399305800677
147,HNSW,4,8,14800,98.17,3615.685801229279,-3612.515801229279
148,HNSW,4,8,14900,98.17,3535.64811302464,-3532.47811302464
149,HNSW,4,8,15000,98.17,3494.525307227661,-3491.355307227661
150,HNSW,4,8,15100,98.17,2565.0725311284523,-2561.902531128452
151,HNSW,4,8,15200,98.17,2650.429067930489,-2647.259067930489
152,HNSW,4,8,15300,98.17,3532.580938584375,-3529.410938584375
153,HNSW,4,8,15400,98.17,3552.4477419791983,-3549.2777419791983
154,HNSW,4,8,15500,98.17,3557.117535810301,-3553.947535810301
155,HNSW,4,8,15600,98.17,3463.876386399861,-3460.706386399861
156,HNSW,4,8,15700,98.17,3448.894443850575,-3445.724443850575
157,HNSW,4,8,15800,98.17,3522.99693419008,-3519.82693419008
158,HNSW,4,8,15900,98.17,3357.9683922309578,-3354.7983922309577
159,HNSW,4,8,16000,98.17,2764.630585381609,-2761.460585381609
160,HNSW,4,8,16100,98.17,2676.2700833322697,-2673.1000833322696
161,HNSW,4,8,16200,98.17,3528.3908036307657,-3525.2208036307657
162,HNSW,4,8,16300,98.17,3349.6282453660447,-3346.4582453660446
163,HNSW,4,8,16400,98.17,3099.178341313472,-3096.008341313472
164,HNSW,4,8,16500,98.17,3417.7000236304525,-3414.5300236304524
165,HNSW,4,8,16600,98.17,3086.611669990507,-3083.441669990507
166,HNSW,4,8,16700,98.17,3202.589985186995,-3199.419985186995
167,HNSW,4,8,16800,98.17,3447.3070379472174,-3444.1370379472173
168,HNSW,4,8,16900,98.17,3493.3901918976544,-3490.2201918976543
169,HNSW,4,8,17000,98.17,3445.409739107577,-3442.239739107577
170,HNSW,4,8,17100,98.17,3386.572575110415,-3383.402575110415
171,HNSW,4,8,17200,98.17,3433.2544795239305,-3430.0844795239304
172,HNSW,4,8,17300,98.17,3291.069873278669,-3287.899873278669
173,HNSW,4,8,17400,98.17,3239.6953640338,-3236.5253640338
174,HNSW,4,8,17500,98.17,3081.305603103121,-3078.135603103121
175,HNSW,4,8,17600,98.17,3255.941623971433,-3252.7716239714327
176,HNSW,4,8,17700,98.17,3423.278894574896,-3420.108894574896
177,HNSW,4,8,17800,98.17,2683.6331993960025,-2680.4631993960024
178,HNSW,4,8,17900,98.17,2844.2515562909416,-2841.0815562909415
179,HNSW,4,8,18000,98.17,3486.6239390841,-3483.4539390841
180,HNSW,4,8,18100,98.17,3299.302272530619,-3296.132272530619
181,HNSW,4,8,18200,98.17,3434.941485746108,-3431.771485746108
182,HNSW,4,8,18300,98.17,3137.1713651016853,-3134.001365101685
183,HNSW,4,8,18400,98.17,3432.7767956524585,-3429.6067956524585
184,HNSW,4,8,18500,98.17,3295.854156844256,-3292.684156844256
185,HNSW,4,8,18600,98.17,2542.356813373985,-2539.186813373985
186,HNSW,4,8,18700,98.17,2769.0292595331152,-2765.859259533115
187,HNSW,4,8,18800,98.17,2818.6200917967567,-2815.4500917967566
188,HNSW,4,8,18900,98.17,3672.38468812384,-3669.21468812384
189,HNSW,4,8,19000,98.17,3447.278704693022,-3444.108704693022
190,HNSW,4,8,19100,98.17,3328.522113148852,-3325.352113148852
191,HNSW,4,8,19200,98.17,3589.784320438206,-3586.614320438206
192,HNSW,4,8,19300,98.17,3582.8847221629007,-3579.7147221629007
193,HNSW,4,8,19400,98.17,3543.204703656146,-3540.034703656146
194,HNSW,4,8,19500,98.17,3505.917164709324,-3502.747164709324
195,HNSW,4,8,19600,98.17,3527.47090089484,-3524.3009008948397
196,HNSW,4,8,19700,98.17,3485.754651906887,-3482.584651906887
197,HNSW,4,8,19800,98.17,3416.2524944003258,-3413.0824944003257
198,HNSW,4,8,19900,98.17,3445.353135421972,-3442.183135421972
199,HNSW,4,8,20000,98.17,3462.6753296072784,-3459.5053296072783
200,HNSW,4,8,20100,98.17,3509.055618767151,-3505.885618767151
201,HNSW,4,8,20200,98.17,3501.4976708463428,-3498.3276708463427
202,HNSW,4,8,20300,98.17,3505.4190485741983,-3502.2490485741982
203,HNSW,4,8,20400,98.17,3514.6424441502286,-3511.4724441502285
204,HNSW,4,8,20500,98.17,3116.217421022913,-3113.047421022913
205,HNSW,4,8,20600,98.17,2610.931002714076,-2607.761002714076
206,HNSW,4,8,20700,98.17,3597.9138073016743,-3594.743807301674
207,HNSW,4,8,20800,98.17,3415.9464434056,-3412.7764434056
208,HNSW,4,8,20900,98.17,3215.9482295931666,-3212.7782295931665
209,HNSW,4,8,21000,98.17,3448.6675820787527,-3445.4975820787527
210,HNSW,4,8,21100,98.17,3566.4940520224823,-3563.324052022482
211,HNSW,4,8,21200,98.17,3377.5186619746664,-3374.3486619746664
212,HNSW,4,8,21300,98.17,3160.0271227303547,-3156.8571227303546
213,HNSW,4,8,21400,98.17,2625.9040368626665,-2622.7340368626665
214,HNSW,4,8,21500,98.17,2752.330518206456,-2749.160518206456
215,HNSW,4,8,21600,98.17,3608.282791786031,-3605.112791786031
216,HNSW,4,8,21700,98.17,3560.529711375212,-3557.359711375212
217,HNSW,4,8,21800,98.17,3282.544452792387,-3279.374452792387
218,HNSW,4,8,21900,98.17,3432.917277109814,-3429.747277109814
219,HNSW,4,8,22000,98.17,3063.615446982258,-3060.445446982258
220,HNSW,4,8,22100,98.17,3471.8185580663853,-3468.6485580663852
221,HNSW,4,8,22200,98.17,3441.649640187414,-3438.479640187414
222,HNSW,4,8,22300,98.17,3387.88559243314,-3384.71559243314
223,HNSW,4,8,22400,98.17,3350.9127659404485,-3347.7427659404484
224,HNSW,4,8,22500,98.17,3467.6565664916707,-3464.4865664916706
225,HNSW,4,8,22600,98.17,3399.721168498525,-3396.551168498525
226,HNSW,4,8,22700,98.17,3333.707427572229,-3330.537427572229
227,HNSW,4,8,22800,98.17,3116.147965438079,-3112.977965438079
228,HNSW,4,8,22900,98.17,3388.159265871253,-3384.989265871253
229,HNSW,4,8,23000,98.17,3670.745560680185,-3667.575560680185
230,HNSW,4,8,23100,98.17,3521.1927868632256,-3518.0227868632255
231,HNSW,4,8,23200,98.17,2964.444789980705,-2961.274789980705
232,HNSW,4,8,23300,98.17,2689.2080426754205,-2686.0380426754205
233,HNSW,4,8,23400,98.17,3599.4576317731667,-3596.2876317731666
234,HNSW,4,8,23500,98.17,3318.015979748437,-3314.845979748437
235,HNSW,4,8,23600,98.17,3551.81600318404,-3548.6460031840397
236,HNSW,4,8,23700,98.17,3655.1668845315903,-3651.9968845315902
237,HNSW,4,8,23800,98.17,3553.4108238164627,-3550.2408238164626
238,HNSW,4,8,23900,98.17,3586.714554472379,-3583.544554472379
239,HNSW,4,8,24000,98.17,3518.7999697978976,-3515.6299697978975
240,HNSW,4,8,24100,98.17,2912.913396763664,-2909.743396763664
241,HNSW,4,8,24200,98.17,2754.2282284648622,-2751.058228464862
242,HNSW,4,8,24300,98.17,3553.139904273794,-3549.969904273794
243,HNSW,4,8,24400,98.17,3506.5033649625884,-3503.3333649625883
244,HNSW,4,8,24500,98.17,3410.585547125932,-3407.415547125932
245,HNSW,4,8,24600,98.17,3660.941441402125,-3657.7714414021248
246,HNSW,4,8,24700,98.17,3549.2312248783583,-3546.061224878358
247,HNSW,4,8,24800,98.17,3480.8368673079,-3477.6668673079
248,HNSW,4,8,24900,98.17,3156.1036908837805,-3152.9336908837804
249,HNSW,4,8,25000,98.17,3568.0717305680087,-3564.9017305680086
250,HNSW,4,8,25100,98.17,3486.855822228134,-3483.685822228134
251,HNSW,4,8,25200,98.17,3530.648080338729,-3527.478080338729
252,HNSW,4,8,25300,98.17,3519.4790810076024,-3516.3090810076023
253,HNSW,4,8,25400,98.17,3397.0777853370914,-3393.9077853370914
254,HNSW,4,8,25500,98.17,3364.028199966314,-3360.858199966314
255,HNSW,4,8,25600,98.17,3083.979029874341,-3080.809029874341
256,HNSW,4,8,25700,98.17,3367.999100647213,-3364.8291006472127
257,HNSW,4,8,25800,98.17,3134.475233910262,-3131.305233910262
258,HNSW,4,8,25900,98.17,3351.4750535366124,-3348.3050535366124
259,HNSW,4,8,26000,98.17,2483.541365671112,-2480.371365671112
260,HNSW,4,8,26100,98.17,3061.0442118783844,-3057.8742118783844
261,HNSW,4,8,26200,98.17,3456.055899341633,-3452.885899341633
262,HNSW,4,8,26300,98.17,3302.8876516863666,-3299.7176516863665
263,HNSW,4,8,26400,98.17,3528.2127204973126,-3525.0427204973125
264,HNSW,4,8,26500,98.17,3141.683083030598,-3138.513083030598
265,HNSW,4,8,26600,98.17,3420.710353545651,-3417.5403535456508
266,HNSW,4,8,26700,98.17,3363.3268381085263,-3360.1568381085262
267,HNSW,4,8,26800,98.17,2761.2453011540565,-2758.0753011540564
268,HNSW,4,8,26900,98.17,2171.2907216921794,-2168.1207216921794
269,HNSW,4,8,27000,98.17,2995.824434841613,-2992.654434841613
270,HNSW,4,8,27100,98.17,3353.967454320099,-3350.797454320099
271,HNSW,4,8,27200,98.17,3447.590396107152,-3444.420396107152
272,HNSW,4,8,27300,98.17,3365.4858096560138,-3362.3158096560137
273,HNSW,4,8,27400,98.17,3377.301092671772,-3374.131092671772
274,HNSW,4,8,27500,98.17,3115.5461467038067,-3112.3761467038066
275,HNSW,4,8,27600,98.17,2969.965444966861,-2966.795444966861
276,HNSW,4,8,27700,98.17,3527.203922195218,-3524.033922195218
277,HNSW,4,8,27800,98.17,3436.6864681060265,-3433.5164681060264
278,HNSW,4,8,27900,98.17,3388.1045276465125,-3384.9345276465124
279,HNSW,4,8,28000,98.17,3187.7909009378754,-3184.6209009378754
280,HNSW,4,8,28100,98.17,3040.055665081758,-3036.885665081758
281,HNSW,4,8,28200,98.17,3401.899540119877,-3398.729540119877
282,HNSW,4,8,28300,98.17,3587.696308208164,-3584.5263082081638
283,HNSW,4,8,28400,98.17,3396.087576110895,-3392.917576110895
284,HNSW,4,8,28500,98.17,3505.1846899548723,-3502.014689954872
285,HNSW,4,8,28600,98.17,2706.0549559023725,-2702.8849559023724
286,HNSW,4,8,28700,98.17,2748.596967194852,-2745.426967194852
287,HNSW,4,8,28800,98.17,3537.467107482626,-3534.297107482626
288,HNSW,4,8,28900,98.17,3156.5549835937263,-3153.3849835937262
289,HNSW,4,8,29000,98.17,3352.3590296926827,-3349.1890296926827
290,HNSW,4,8,29100,98.17,3638.2675676379,-3635.0975676379
291,HNSW,4,8,29200,98.17,3661.133175632621,-3657.9631756326207
292,HNSW,4,8,29300,98.17,3643.893836062725,-3640.723836062725
293,HNSW,4,8,29400,98.17,3515.467270136619,-3512.297270136619
294,HNSW,4,8,29500,98.17,2726.601616080193,-2723.4316160801927
295,HNSW,4,8,29600,98.17,2676.048106676875,-2672.8781066768747
296,HNSW,4,8,29700,98.17,3600.9718656902223,-3597.8018656902223
297,HNSW,4,8,29800,98.17,3520.7494271012583,-3517.5794271012583
298,HNSW,4,8,29900,98.17,3509.525403306781,-3506.3554033067808
299,HNSW,4,8,30000,98.17,3149.420695765785,-3146.2506957657847
300,HNSW,4,8,30100,98.17,3139.825128757935,-3136.655128757935
301,HNSW,4,8,30200,98.17,3261.4102205219124,-3258.2402205219123
302,HNSW,4,8,30300,98.17,3508.6446604540665,-3505.4746604540665
303,HNSW,4,8,30400,98.17,3330.372158391628,-3327.202158391628
304,HNSW,4,8,30500,98.17,2942.1737117524094,-2939.0037117524093
305,HNSW,4,8,30600,98.17,3543.803440467741,-3540.633440467741
306,HNSW,4,8,30700,98.17,3482.1372829010725,-3478.9672829010724
307,HNSW,4,8,30800,98.17,3268.577484764888,-3265.407484764888
308,HNSW,4,8,30900,98.17,3570.744830286984,-3567.574830286984
309,HNSW,4,8,31000,98.17,3372.114936244794,-3368.944936244794
310,HNSW,4,8,31100,98.17,3528.4798519390934,-3525.3098519390933
311,HNSW,4,8,31200,98.17,3299.380132783738,-3296.210132783738
312,HNSW,4,8,31300,98.17,2836.9219531001645,-2833.7519531001644
313,HNSW,4,8,31400,98.17,2974.6203981475574,-2971.4503981475573
314,HNSW,4,8,31500,98.17,3554.1033614940725,-3550.9333614940724
315,HNSW,4,8,31600,98.17,3176.684793310814,-3173.5147933108137
316,HNSW,4,8,31700,98.17,3443.4862566089782,-3440.316256608978
317,HNSW,4,8,31800,98.17,3567.434423161977,-3564.264423161977
318,HNSW,4,8,31900,98.17,3400.9340944473274,-3397.7640944473274
319,HNSW,4,8,32000,98.17,3661.165133290271,-3657.995133290271
320,HNSW,4,8,32100,98.17,3616.589925328091,-3613.419925328091
321,HNSW,4,8,32200,98.17,2808.24065828853,-2805.07065828853
322,HNSW,4,8,32300,98.17,2683.186837088499,-2680.016837088499
323,HNSW,4,8,32400,98.17,3452.8693619158166,-3449.6993619158166
324,HNSW,4,8,32500,98.17,2998.8017102083422,-2995.631710208342
325,HNSW,4,8,32600,98.17,3354.1552044015098,-3350.9852044015097
326,HNSW,4,8,32700,98.17,3294.9997250437964,-3291.8297250437963
327,HNSW,4,58,100,88.74,12139.106274600605,613860.8937253999
328,HNSW,4,58,200,96.7,15914.642382849554,-15912.942382849553
329,HNSW,4,58,300,98.44,15976.475069515864,-15973.035069515863
330,HNSW,4,58,400,99.17,16357.801957801958,-16353.631957801957
331,HNSW,4,58,500,99.49,15249.79639325189,-15245.30639325189
332,HNSW,4,58,600,99.65,15449.771622218948,-15445.121622218949
333,HNSW,4,58,700,99.74,14653.61422632149,-14648.87422632149
334,HNSW,4,58,800,99.75,13483.039732544685,-13478.289732544685
335,HNSW,4,58,900,99.76,13046.858280452903,-13042.098280452903
336,HNSW,4,58,1000,99.79,10449.44816761753,-10444.658167617528
337,HNSW,4,58,1100,99.79,10186.035893824224,-10181.245893824223
338,HNSW,4,58,1200,99.81,10112.848704038575,-10108.038704038576
339,HNSW,4,58,1300,99.81,8634.16361315822,-8629.35361315822
340,HNSW,4,58,1400,99.82,8590.132508653,-8585.312508653
341,HNSW,4,58,1500,99.82,8711.635442196652,-8706.815442196652
342,HNSW,4,58,1600,99.82,9067.981147576424,-9063.161147576424
343,HNSW,4,58,1700,99.82,9576.911133436844,-9572.091133436845
344,HNSW,4,58,1800,99.83,9226.970543590644,-9222.140543590644
345,HNSW,4,58,1900,99.84,8682.9603560708,-8678.1203560708
346,HNSW,4,58,2000,99.84,7935.341304676858,-7930.501304676858
347,HNSW,4,58,2100,99.85,7710.9681214839875,-7706.118121483987
348,HNSW,4,58,2200,99.85,7703.179121746956,-7698.329121746956
349,HNSW,4,58,2300,99.85,6955.035983152588,-6950.185983152588
350,HNSW,4,58,2400,99.85,7060.998973081261,-7056.148973081261
351,HNSW,4,58,2500,99.85,8035.834850081425,-8030.984850081425
352,HNSW,4,58,2600,99.85,6940.305126253434,-6935.455126253433
353,HNSW,4,58,2700,99.85,6781.522740868891,-6776.67274086889
354,HNSW,4,58,2800,99.85,7151.41346973572,-7146.56346973572
355,HNSW,4,58,2900,99.85,6866.565165430644,-6861.7151654306435
356,HNSW,4,58,3000,99.85,6494.43971323723,-6489.589713237229
357,HNSW,4,58,3100,99.86,6235.585156993339,-6230.72515699334
358,HNSW,4,58,3200,99.87,5276.517800981255,-5271.647800981255
359,HNSW,4,58,3300,99.88,6121.820357883061,-6116.940357883061
360,HNSW,4,58,3400,99.88,6418.706863570281,-6413.826863570281
361,HNSW,4,58,3500,99.88,5798.443353839773,-5793.563353839773
362,HNSW,4,58,3600,99.88,6475.789343667495,-6470.909343667495
363,HNSW,4,58,3700,99.88,5810.733978000056,-5805.853978000056
364,HNSW,4,58,3800,99.88,6293.029257314329,-6288.149257314329
365,HNSW,4,58,3900,99.88,5471.521191802444,-5466.641191802444
366,HNSW,4,58,4000,99.88,5494.45747147517,-5489.57747147517
367,HNSW,4,58,4100,99.88,6229.750323050188,-6224.870323050188
368,HNSW,4,58,4200,99.88,4810.809198830074,-4805.929198830074
369,HNSW,4,58,4300,99.88,4766.579539514058,-4761.6995395140575
370,HNSW,4,58,4400,99.88,5295.303504696495,-5290.423504696495
371,HNSW,4,58,4500,99.88,5269.093741363282,-5264.213741363282
372,HNSW,4,58,4600,99.88,5004.956863119459,-5000.076863119459
373,HNSW,4,58,4700,99.88,5376.278920720374,-5371.398920720374
374,HNSW,4,58,4800,99.88,4889.3779725823,-4884.4979725823
375,HNSW,4,58,4900,99.88,4709.367526357747,-4704.487526357747
376,HNSW,4,58,5000,99.88,5581.985626829917,-5577.105626829917
377,HNSW,4,58,5100,99.88,4385.695763101761,-4380.815763101761
378,HNSW,4,58,5200,99.88,4395.393240764999,-4390.513240764999
379,HNSW,4,58,5300,99.88,5242.748931276718,-5237.868931276718
380,HNSW,4,58,5400,99.88,3988.3837471354,-3983.5037471354
381,HNSW,4,58,5500,99.88,3999.908449361053,-3995.028449361053
382,HNSW,4,58,5600,99.88,5192.1269589760095,-5187.246958976009
383,HNSW,4,58,5700,99.88,5144.807114382092,-5139.9271143820915
384,HNSW,4,58,5800,99.88,5054.474464341664,-5049.594464341664
385,HNSW,4,58,5900,99.88,5024.74333017862,-5019.86333017862
386,HNSW,4,58,6000,99.88,4876.020414094561,-4871.140414094561
387,HNSW,4,58,6100,99.88,4840.3448236068,-4835.4648236068
388,HNSW,4,58,6200,99.88,4810.147138089613,-4805.267138089613
389,HNSW,4,58,6300,99.88,4524.453361811376,-4519.573361811376
390,HNSW,4,58,6400,99.88,4617.955211062911,-4613.075211062911
391,HNSW,4,58,6500,99.88,4571.647810258758,-4566.767810258758
392,HNSW,4,58,6600,99.88,4485.071163531764,-4480.191163531764
393,HNSW,4,58,6700,99.88,4225.062454669997,-4220.182454669997
394,HNSW,4,58,6800,99.88,4412.36297839214,-4407.48297839214
395,HNSW,4,58,6900,99.88,4400.604331039113,-4395.724331039113
396,HNSW,4,58,7000,99.88,4260.685479774893,-4255.805479774893
397,HNSW,4,58,7100,99.88,3994.38502928432,-3989.50502928432
398,HNSW,4,58,7200,99.88,3752.3519833956593,-3747.471983395659
399,HNSW,4,58,7300,99.88,4030.310659274136,-4025.430659274136
400,HNSW,4,58,7400,99.88,3877.869822485207,-3872.989822485207
401,HNSW,4,58,7500,99.88,3968.684297677059,-3963.804297677059
402,HNSW,4,58,7600,99.88,3255.082496468872,-3250.2024964688717
403,HNSW,4,58,7700,99.88,3153.3749342154724,-3148.4949342154723
404,HNSW,4,58,7800,99.88,3796.815396174493,-3791.935396174493
405,HNSW,4,58,7900,99.88,3502.1701193189883,-3497.290119318988
406,HNSW,4,58,8000,99.88,3795.6471769997192,-3790.767176999719
407,HNSW,4,58,8100,99.88,3407.0670804022548,-3402.1870804022547
408,HNSW,4,58,8200,99.88,3622.7437228465055,-3617.8637228465054
409,HNSW,4,58,8300,99.88,3119.949417934318,-3115.0694179343177
410,HNSW,4,58,8400,99.88,3421.184684905137,-3416.304684905137
411,HNSW,4,58,8500,99.88,2792.163337039084,-2787.283337039084
412,HNSW,4,58,8600,99.88,3007.5103433934937,-3002.6303433934936
413,HNSW,4,58,8700,99.88,3297.2791950001965,-3292.3991950001964
414,HNSW,4,58,8800,99.88,3228.896296353321,-3224.0162963533207
415,HNSW,4,58,8900,99.88,3545.4809805579034,-3540.6009805579033
416,HNSW,4,58,9000,99.88,3058.05360319636,-3053.17360319636
417,HNSW,4,58,9100,99.88,3339.573546506999,-3334.6935465069987
418,HNSW,4,58,9200,99.88,3389.692654581896,-3384.812654581896
419,HNSW,4,58,9300,99.88,3320.038311446732,-3315.158311446732
420,HNSW,4,58,9400,99.88,3106.109572403987,-3101.229572403987
421,HNSW,4,58,9500,99.88,3172.743914431383,-3167.863914431383
422,HNSW,4,58,9600,99.88,3025.734917508891,-3020.854917508891
423,HNSW,4,58,9700,99.88,2975.190103279991,-2970.310103279991
424,HNSW,4,58,9800,99.88,3272.3771777207367,-3267.4971777207365
425,HNSW,4,58,9900,99.88,3258.724263848963,-3253.844263848963
426,HNSW,4,58,10000,99.88,3171.08878253835,-3166.20878253835
427,HNSW,4,58,10100,99.88,3043.9386901997213,-3039.0586901997212
428,HNSW,4,58,10200,99.88,3143.2134292565947,-3138.3334292565946
429,HNSW,4,58,10300,99.88,2500.9415117852946,-2496.0615117852944
430,HNSW,4,58,10400,99.88,2428.425690580545,-2423.545690580545
431,HNSW,4,58,10500,99.88,3245.8377508299736,-3240.9577508299735
432,HNSW,4,58,10600,99.88,3300.730294636112,-3295.850294636112
433,HNSW,4,58,10700,99.88,3191.817849750396,-3186.937849750396
434,HNSW,4,58,10800,99.88,3179.2371596628464,-3174.3571596628462
435,HNSW,4,58,10900,99.88,3059.860660222506,-3054.980660222506
