index_type,m,nlist,nprobe,recall,query_pre_sec,loss
"IVF_PQ",64,9501,950,94.44,948.8366621648829,56948.83666216511
"IVF_PQ",64,9501,100,94.44,2703.1773243448783,58703.1773243451
"IVF_PQ",128,9501,1,24.88,2773.2219011788975,7014773.221901179
"IVF_PQ",128,9501,950,98.1,1075.4294739649035,1078.5294739649034
"IVF_PQ",128,9501,100,98.1,2086.5004153794875,2089.6004153794875
"IVF_PQ",1,9601,1,24.64,3045.6185192715443,7039045.618519272
"IVF_PQ",1,9601,960,49.5,4665.417899490556,4554665.41789949
"IVF_PQ",1,9601,100,49.5,8811.563025210084,4558811.56302521
"IVF_PQ",2,9601,1,24.76,13961.932026230817,7037961.93202623
"IVF_PQ",2,9601,960,55.37,12455.615608481321,3975455.6156084817
"IVF_PQ",2,9601,100,55.37,12836.431522570772,3975836.431522571
"IVF_PQ",4,9601,1,24.81,13116.21739946213,7032116.217399462
"IVF_PQ",4,9601,960,61.47,11098.684872059484,3364098.6848720596
"IVF_PQ",4,9601,100,61.47,15230.415047750463,3368230.4150477503
"IVF_PQ",8,9601,1,24.83,11742.50118984294,7028742.501189843
"IVF_PQ",8,9601,960,70.69,11101.328675030438,2442101.3286750303
"IVF_PQ",8,9601,100,70.69,14526.73431926021,2445526.7343192603
"IVF_PQ",16,9601,1,24.84,8264.14990246882,7024264.149902469
"IVF_PQ",16,9601,960,81.13,6638.657803102247,1393638.6578031026
"IVF_PQ",16,9601,100,81.13,9032.634865941638,1396032.6348659422
"IVF_PQ",32,9601,1,24.86,8327.484265491294,7022327.484265491
"IVF_PQ",32,9601,960,88.42,5697.8536108243225,663697.8536108242
"IVF_PQ",32,9601,100,88.42,9307.644852761689,667307.6448527615
"IVF_PQ",64,9601,1,24.88,4375.995325932727,7016375.995325932
"IVF_PQ",64,9601,960,94.44,2402.11214771289,58402.11214771312
"IVF_PQ",64,9601,100,94.44,5540.179904103979,61540.1799041042
"IVF_PQ",128,9601,1,24.88,2775.5892902047462,7014775.589290204
"IVF_PQ",128,9601,960,98.1,1022.402496099844,1025.502496099844
"IVF_PQ",128,9601,100,98.1,2343.2651373789067,2346.3651373789066
"IVF_PQ",1,9701,1,24.64,13925.31208499336,7049925.312084993
"IVF_PQ",1,9701,970,49.5,11401.283027074045,4561401.283027074
"IVF_PQ",1,9701,100,49.5,14375.870578557719,4564375.870578557
"IVF_PQ",2,9701,1,24.76,13655.55591730425,7037655.555917303
"IVF_PQ",2,9701,970,55.37,12529.660941000748,3975529.660941001
"IVF_PQ",2,9701,100,55.37,13852.187985072162,3976852.187985073
"IVF_PQ",4,9701,1,24.81,11561.244797265635,7030561.244797266
"IVF_PQ",4,9701,970,61.47,9846.708611137195,3362846.7086111372
"IVF_PQ",4,9701,100,61.47,14485.594888620273,3367485.59488862
"IVF_PQ",8,9701,1,24.83,10443.463970917783,7027443.463970918
"IVF_PQ",8,9701,970,70.69,8517.217991674283,2439517.2179916743
"IVF_PQ",8,9701,100,70.69,11432.359354557348,2442432.3593545575
"IVF_PQ",16,9701,1,24.84,9800.462649251116,7025800.462649251
"IVF_PQ",16,9701,970,81.13,7050.1983459961,1394050.1983459967
"IVF_PQ",16,9701,100,81.13,9962.480701170993,1396962.4807011716
"IVF_PQ",32,9701,1,24.86,1573.050799782474,7015573.050799782
"IVF_PQ",32,9701,970,88.42,3110.9706800768413,661110.9706800767
"IVF_PQ",32,9701,100,88.42,7968.054104371284,665968.0541043711
"IVF_PQ",64,9701,1,24.88,4388.494899293748,7016388.494899293
"IVF_PQ",64,9701,970,94.44,2267.583582024999,58267.583582025225
"IVF_PQ",64,9701,100,94.44,5565.394618120057,61565.394618120285
"IVF_PQ",128,9701,1,24.88,2796.6501306875766,7014796.650130687
"IVF_PQ",128,9701,970,98.1,1042.4464150793335,1045.5464150793334
"IVF_PQ",128,9701,100,98.1,2453.2971468011183,2456.397146801118
"IVF_PQ",1,9801,1,24.64,14165.638826032626,7050165.638826032
"IVF_PQ",1,9801,980,49.5,12271.94101468781,4562271.9410146875
"IVF_PQ",1,9801,100,49.5,15054.931801866474,4565054.931801867
"IVF_PQ",2,9801,1,24.76,13915.609966490827,7037915.6099664895
"IVF_PQ",2,9801,980,55.37,11856.019447663737,3974856.0194476643
"IVF_PQ",2,9801,100,55.37,16232.454816362862,3979232.4548163633
"IVF_PQ",4,9801,1,24.81,12611.4137951771,7031611.413795177
"IVF_PQ",4,9801,980,61.47,10646.522489592851,3363646.522489593
"IVF_PQ",4,9801,100,61.47,13341.51027419047,3366341.5102741905
"IVF_PQ",8,9801,1,24.83,11731.334433474114,7028731.334433475
"IVF_PQ",8,9801,980,70.69,9468.382319743556,2440468.3823197437
"IVF_PQ",8,9801,100,70.69,13146.227863971164,2444146.227863971
"IVF_PQ",16,9801,1,24.84,9519.311863098887,7025519.311863099
"IVF_PQ",16,9801,980,81.13,8282.917966744342,1395282.9179667449
"IVF_PQ",16,9801,100,81.13,11596.726387967265,1398596.7263879678
"IVF_PQ",32,9801,1,24.86,8248.061039880437,7022248.061039881
"IVF_PQ",32,9801,980,88.42,5652.319924533387,663652.3199245333
"IVF_PQ",32,9801,100,88.42,9409.332376166547,667409.3323761665
"IVF_PQ",64,9801,1,24.88,3994.156802620678,7015994.156802621
"IVF_PQ",64,9801,980,94.44,2403.998349305333,58403.998349305555
"IVF_PQ",64,9801,100,94.44,5216.796019900497,61216.79601990072
"IVF_PQ",128,9801,1,24.88,2680.391868661371,7014680.391868661
"IVF_PQ",128,9801,980,98.1,1014.4376374071556,1017.5376374071557
"IVF_PQ",128,9801,100,98.1,2406.025527032841,2409.125527032841
"IVF_PQ",1,9901,1,24.64,14346.858217889516,7050346.858217889
"IVF_PQ",1,9901,990,49.5,11985.437919702814,4561985.437919702
"IVF_PQ",1,9901,100,49.5,14467.108167770419,4564467.10816777
"IVF_PQ",2,9901,1,24.76,13586.550484273266,7037586.550484273
"IVF_PQ",2,9901,990,55.37,12097.441665945604,3975097.441665946
"IVF_PQ",2,9901,100,55.37,14586.854002921333,3977586.854002922
"IVF_PQ",4,9901,1,24.81,12603.076923076924,7031603.076923077
"IVF_PQ",4,9901,990,61.47,10251.262373212758,3363251.2623732127
"IVF_PQ",4,9901,100,61.47,13479.573209924154,3366479.573209924
"IVF_PQ",8,9901,1,24.83,11614.066566982334,7028614.066566982
"IVF_PQ",8,9901,990,70.69,10346.087814504193,2441346.0878145043
"IVF_PQ",8,9901,100,70.69,13504.311149747255,2444504.311149747
"IVF_PQ",16,9901,1,24.84,9643.408286200396,7025643.408286201
"IVF_PQ",16,9901,990,81.13,6934.338524617267,1393934.3385246177
"IVF_PQ",16,9901,100,81.13,12368.929519315836,1399368.9295193164
"IVF_PQ",32,9901,1,24.86,1451.7633458054556,7015451.763345805
"IVF_PQ",32,9901,990,88.42,2538.172091812961,660538.1720918128
"IVF_PQ",32,9901,100,88.42,8002.716986892065,666002.7169868919
"IVF_PQ",64,9901,1,24.88,4515.053393041681,7016515.053393042
"IVF_PQ",64,9901,990,94.44,2405.3356272401434,58405.33562724037
"IVF_PQ",64,9901,100,94.44,4546.326024041537,60546.32602404176
"IVF_PQ",128,9901,1,24.88,2837.728087683096,7014837.728087683
"IVF_PQ",128,9901,990,98.1,1026.7875678110495,1029.8875678110494
"IVF_PQ",128,9901,100,98.1,2288.6926913380844,2291.7926913380843
"IVF_PQ",1,10001,1,24.64,13713.59816903711,7049713.598169037
"IVF_PQ",1,10001,1000,49.5,12313.010803193987,4562313.010803194
"IVF_PQ",1,10001,100,49.5,13442.42035766938,4563442.42035767
"IVF_PQ",2,10001,1,24.76,13745.506980402439,7037745.506980401
"IVF_PQ",2,10001,1000,55.37,11736.915155585404,3974736.915155586
"IVF_PQ",2,10001,100,55.37,13887.044333344369,3976887.044333345
"IVF_PQ",4,10001,1,24.81,13690.322159480367,7032690.32215948
"IVF_PQ",4,10001,1000,61.47,11865.074964639321,3364865.0749646393
"IVF_PQ",4,10001,100,61.47,12794.14330598176,3365794.1433059815
"IVF_PQ",8,10001,1,24.83,8428.051279990355,7025428.05127999
"IVF_PQ",8,10001,1000,70.69,7230.062745638833,2438230.0627456387
"IVF_PQ",8,10001,100,70.69,10713.967507918667,2441713.967507919
"IVF_PQ",16,10001,1,24.84,8212.04894762604,7024212.048947626
"IVF_PQ",16,10001,1000,81.13,8598.761736848579,1395598.761736849
"IVF_PQ",16,10001,100,81.13,10110.898440324952,1397110.8984403254
"IVF_PQ",32,10001,1,24.86,7892.337799187114,7021892.337799187
"IVF_PQ",32,10001,1000,88.42,5907.886470878231,663907.8864708781
"IVF_PQ",32,10001,100,88.42,9406.800035884095,667406.800035884
"IVF_PQ",64,10001,1,24.88,4603.206865897692,7016603.206865897
"IVF_PQ",64,10001,1000,94.44,2839.4762852539366,58839.47628525416
"IVF_PQ",64,10001,100,94.44,5677.184623714131,61677.184623714355
"IVF_PQ",128,10001,1,24.88,2762.227271230531,7014762.227271231
"IVF_PQ",128,10001,1000,98.1,1071.6869286155952,1074.7869286155951
"IVF_PQ",128,10001,100,98.1,2423.444577979107,2426.544577979107
"IVF_PQ",1,10101,1,24.64,13711.356652500817,7049711.356652501
"IVF_PQ",1,10101,1010,49.5,10673.615635179152,4560673.615635179
"IVF_PQ",1,10101,100,49.5,13404.614892937041,4563404.614892937
"IVF_PQ",2,10101,1,24.76,14073.428849444686,7038073.428849444
"IVF_PQ",2,10101,1010,55.37,11268.04395132042,3974268.043951321
"IVF_PQ",2,10101,100,55.37,14208.346883468836,3977208.3468834693
"IVF_PQ",4,10101,1,24.81,11824.933746828305,7030824.933746829
"IVF_PQ",4,10101,1010,61.47,9587.638009463506,3362587.6380094634
"IVF_PQ",4,10101,100,61.47,12144.026868955933,3365144.026868956
"IVF_PQ",8,10101,1,24.83,11427.998474197591,7028427.998474197
"IVF_PQ",8,10101,1010,70.69,9238.555066079296,2440238.5550660794
"IVF_PQ",8,10101,100,70.69,12672.761881741548,2443672.7618817417
"IVF_PQ",16,10101,1,24.84,9480.581361180804,7025480.581361181
"IVF_PQ",16,10101,1010,81.13,7951.739435418128,1394951.7394354185
"IVF_PQ",16,10101,100,81.13,12507.61615077235,1399507.616150773
"IVF_PQ",32,10101,1,24.86,8265.778531028911,7022265.778531029
"IVF_PQ",32,10101,1010,88.42,5089.063068747118,663089.063068747
"IVF_PQ",32,10101,100,88.42,8414.524736187457,666414.5247361873
"IVF_PQ",64,10101,1,24.88,1356.1905254614885,7013356.190525462
"IVF_PQ",64,10101,1010,94.44,1588.9200369736184,57588.92003697385
"IVF_PQ",64,10101,100,94.44,3508.585959981262,59508.58595998149
"IVF_PQ",128,10101,1,24.88,2798.404077874595,7014798.4040778745
"IVF_PQ",128,10101,1010,98.1,1113.2620939701346,1116.3620939701345
"IVF_PQ",128,10101,100,98.1,2315.7597173144877,2318.8597173144876
"IVF_PQ",1,10201,1,24.64,12366.012146942627,7048366.012146942
"IVF_PQ",1,10201,1020,49.5,11427.687110045501,4561427.687110046
"IVF_PQ",1,10201,100,49.5,14652.5903930131,4564652.590393013
"IVF_PQ",2,10201,1,24.76,3575.7981875069268,7027575.798187506
"IVF_PQ",2,10201,1020,55.37,10058.52418523226,3973058.524185233
"IVF_PQ",2,10201,100,55.37,13200.8434834608,3976200.843483461
"IVF_PQ",4,10201,1,24.81,13545.743443999483,7032545.743443999
"IVF_PQ",4,10201,1020,61.47,11623.722425451724,3364623.7224254515
"IVF_PQ",4,10201,100,61.47,13798.414317202356,3366798.4143172023
"IVF_PQ",8,10201,1,24.83,11969.704060957165,7028969.704060957
"IVF_PQ",8,10201,1020,70.69,10725.20009205513,2441725.200092055
"IVF_PQ",8,10201,100,70.69,13826.160337552743,2444826.160337553
"IVF_PQ",16,10201,1,24.84,9578.223338661795,7025578.223338662
"IVF_PQ",16,10201,1020,81.13,6886.407145319914,1393886.4071453204
"IVF_PQ",16,10201,100,81.13,10277.889681197776,1397277.8896811982
"IVF_PQ",32,10201,1,24.86,8019.395051814462,7022019.395051815
"IVF_PQ",32,10201,1020,88.42,4791.683136645608,662791.6831366455
"IVF_PQ",32,10201,100,88.42,8548.98699604582,666548.9869960457
"IVF_PQ",64,10201,1,24.88,4410.182429945849,7016410.182429946
"IVF_PQ",64,10201,1020,94.44,2180.195652399913,58180.195652400136
"IVF_PQ",64,10201,100,94.44,4169.371160460447,60169.37116046067
"IVF_PQ",128,10201,1,24.88,2793.4650708971876,7014793.465070897
"IVF_PQ",128,10201,1020,98.1,1100.090487293748,1103.190487293748
"IVF_PQ",128,10201,100,98.1,2213.680121601081,2216.7801216010807
"IVF_PQ",1,10301,1,24.64,14447.67317694878,7050447.673176949
"IVF_PQ",1,10301,1030,49.5,11736.586730839186,4561736.586730839
"IVF_PQ",1,10301,100,49.5,15646.885025740507,4565646.885025741
"IVF_PQ",2,10301,1,24.76,2364.5467716748503,7026364.5467716735
"IVF_PQ",2,10301,1030,55.37,7088.2057695232625,3970088.2057695235
"IVF_PQ",2,10301,100,55.37,12000.869814020029,3975000.8698140206
"IVF_PQ",4,10301,1,24.81,14072.012346507414,7033072.012346507
"IVF_PQ",4,10301,1030,61.47,11230.03025516078,3364230.0302551608
"IVF_PQ",4,10301,100,61.47,14200.650054171181,3367200.650054171
"IVF_PQ",8,10301,1,24.83,10898.542289203586,7027898.542289204
"IVF_PQ",8,10301,1030,70.69,9052.71518604852,2440052.7151860483
"IVF_PQ",8,10301,100,70.69,12848.22790626436,2443848.2279062644
"IVF_PQ",16,10301,1,24.84,8288.974526195134,7024288.974526195
"IVF_PQ",16,10301,1030,81.13,6854.221888124459,1393854.221888125
"IVF_PQ",16,10301,100,81.13,8584.330740892345,1395584.3307408928
"IVF_PQ",32,10301,1,24.86,7993.4136301265435,7021993.413630127
"IVF_PQ",32,10301,1030,88.42,5721.872228967437,663721.8722289674
"IVF_PQ",32,10301,100,88.42,8864.826478420764,666864.8264784206
"IVF_PQ",64,10301,1,24.88,4212.9251290704915,7016212.925129071
"IVF_PQ",64,10301,1030,94.44,2167.1173847672094,58167.117384767436
"IVF_PQ",64,10301,100,94.44,5249.441802252816,61249.441802253044
"IVF_PQ",128,10301,1,24.88,2839.226410879528,7014839.22641088
"IVF_PQ",128,10301,1030,98.1,912.9026851845806,916.0026851845806
"IVF_PQ",128,10301,100,98.1,2420.619365859852,2423.719365859852
"IVF_PQ",1,10401,1,24.64,13929.936898040518,7049929.936898041
"IVF_PQ",1,10401,1040,49.5,10182.82107307599,4560182.821073076
"IVF_PQ",1,10401,100,49.5,15144.078567302138,4565144.078567302
"IVF_PQ",2,10401,1,24.76,2833.5679831376415,7026833.5679831365
"IVF_PQ",2,10401,1040,55.37,2314.00938998218,3965314.0093899826
"IVF_PQ",2,10401,100,55.37,10108.461668233196,3973108.461668234
"IVF_PQ",4,10401,1,24.81,11985.437919702814,7030985.437919702
"IVF_PQ",4,10401,1040,61.47,10917.264894973841,3363917.264894974
"IVF_PQ",4,10401,100,61.47,13364.465969920979,3366364.465969921
"IVF_PQ",8,10401,1,24.83,11846.643129501483,7028846.6431295015
"IVF_PQ",8,10401,1040,70.69,9227.376526234737,2440227.3765262347
"IVF_PQ",8,10401,100,70.69,12446.005934718101,2443446.005934718
"IVF_PQ",16,10401,1,24.84,9719.611614487985,7025719.611614488
"IVF_PQ",16,10401,1040,81.13,7467.2933468639285,1394467.2933468644
"IVF_PQ",16,10401,100,81.13,10509.142842825286,1397509.1428428257
"IVF_PQ",32,10401,1,24.86,7959.7373515011195,7021959.737351501
"IVF_PQ",32,10401,1040,88.42,5709.021614852725,663709.0216148526
"IVF_PQ",32,10401,100,88.42,8160.442040546325,666160.4420405462
"IVF_PQ",64,10401,1,24.88,4409.116138255824,7016409.116138256
"IVF_PQ",64,10401,1040,94.44,2687.67437538848,58687.674375388706
"IVF_PQ",64,10401,100,94.44,5071.280544573011,61071.28054457324
"IVF_PQ",128,10401,1,24.88,932.9362228385986,7012932.936222838
"IVF_PQ",128,10401,1040,98.1,942.6969878137038,945.7969878137038
"IVF_PQ",128,10401,100,98.1,2319.2555032707205,2322.3555032707204
"IVF_PQ",1,10501,1,24.64,13624.948024948026,7049624.948024948
"IVF_PQ",1,10501,1050,49.5,12508.362161517356,4562508.362161517
"IVF_PQ",1,10501,100,49.5,14420.353434642097,4564420.353434642
"IVF_PQ",2,10501,1,24.76,13892.564009141797,7037892.564009141
"IVF_PQ",2,10501,1050,55.37,10690.755231565265,3973690.755231566
"IVF_PQ",2,10501,100,55.37,14475.096631695196,3977475.0966316955
"IVF_PQ",4,10501,1,24.81,12934.205008017763,7031934.205008018
"IVF_PQ",4,10501,1050,61.47,10977.554438860972,3363977.554438861
"IVF_PQ",4,10501,100,61.47,12934.205008017763,3365934.205008018
"IVF_PQ",8,10501,1,24.83,11379.629931086874,7028379.629931087
"IVF_PQ",8,10501,1050,70.69,9211.974259295865,2440211.974259296
"IVF_PQ",8,10501,100,70.69,13151.174238861193,2444151.174238861
"IVF_PQ",16,10501,1,24.84,9091.568040924265,7025091.568040924
"IVF_PQ",16,10501,1050,81.13,7800.018596693508,1394800.0185966939
"IVF_PQ",16,10501,100,81.13,9510.462110561879,1396510.4621105623
"IVF_PQ",32,10501,1,24.86,7755.309431799272,7021755.3094318
"IVF_PQ",32,10501,1050,88.42,4893.656442147266,662893.6564421471
"IVF_PQ",32,10501,100,88.42,7817.901211556384,665817.9012115563
"IVF_PQ",64,10501,1,24.88,4308.345916407301,7016308.345916407
"IVF_PQ",64,10501,1050,94.44,2413.6128486508574,58413.612848651086
"IVF_PQ",64,10501,100,94.44,4020.8062119541773,60020.806211954405
"IVF_PQ",128,10501,1,24.88,2755.8931363917104,7014755.893136391
"IVF_PQ",128,10501,1050,98.1,1055.7285610007802,1058.8285610007802
"IVF_PQ",128,10501,100,98.1,2425.476646214877,2428.5766462148767
"IVF_PQ",1,10601,1,24.64,14783.251092626533,7050783.251092627
"IVF_PQ",1,10601,1060,49.5,12058.835029613017,4562058.835029613
"IVF_PQ",1,10601,100,49.5,15097.1996256569,4565097.199625657
"IVF_PQ",2,10601,1,24.76,14273.622596562873,7038273.622596562
"IVF_PQ",2,10601,1060,55.37,12288.120001171887,3975288.120001172
"IVF_PQ",2,10601,100,55.37,14022.144958545066,3977022.1449585455
"IVF_PQ",4,10601,1,24.81,12793.753050268424,7031793.753050269
"IVF_PQ",4,10601,1060,61.47,10013.378852627307,3363013.3788526272
"IVF_PQ",4,10601,100,61.47,13966.116142781033,3366966.116142781
"IVF_PQ",8,10601,1,24.83,12226.50925521061,7029226.509255211
"IVF_PQ",8,10601,1060,70.69,10998.279840570589,2441998.2798405704
"IVF_PQ",8,10601,100,70.69,14658.223247361431,2445658.2232473614
"IVF_PQ",16,10601,1,24.84,8934.886990605628,7024934.886990606
"IVF_PQ",16,10601,1060,81.13,6583.224510296333,1393583.2245102967
"IVF_PQ",16,10601,100,81.13,11173.785864613581,1398173.785864614
"IVF_PQ",32,10601,1,24.86,7932.63986080115,7021932.639860801
"IVF_PQ",32,10601,1060,88.42,5196.11496531219,663196.1149653121
"IVF_PQ",32,10601,100,88.42,8047.552715900151,666047.5527159
"IVF_PQ",64,10601,1,24.88,4521.67313497197,7016521.673134972
"IVF_PQ",64,10601,1060,94.44,2406.6605844651394,58406.66058446537
"IVF_PQ",64,10601,100,94.44,4290.7163974507175,60290.716397450946
"IVF_PQ",128,10601,1,24.88,2817.6544088997566,7014817.6544089
"IVF_PQ",128,10601,1060,98.1,1107.3806827032492,1110.4806827032492
"IVF_PQ",128,10601,100,98.1,2425.224204226777,2428.324204226777
"IVF_PQ",1,10701,1,24.64,4404.023604023604,7040404.023604023
"IVF_PQ",1,10701,1070,49.5,3545.720758800257,4553545.7207588
"IVF_PQ",1,10701,100,49.5,9403.847361104883,4559403.847361105
"IVF_PQ",2,10701,1,24.76,13839.84689500429,7037839.846895004
"IVF_PQ",2,10701,1070,55.37,12478.219736411507,3975478.219736412
"IVF_PQ",2,10701,100,55.37,8976.765687869189,3971976.76568787
"IVF_PQ",4,10701,1,24.81,11732.647067050826,7030732.64706705
"IVF_PQ",4,10701,1070,61.47,9906.478660336805,3362906.4786603367
"IVF_PQ",4,10701,100,61.47,12521.431770009254,3365521.4317700095
"IVF_PQ",8,10701,1,24.83,10692.390445356514,7027692.390445356
"IVF_PQ",8,10701,1070,70.69,8940.60068637691,2439940.600686377
"IVF_PQ",8,10701,100,70.69,12347.809703250117,2443347.80970325
"IVF_PQ",16,10701,1,24.84,9957.041116703067,7025957.041116703
"IVF_PQ",16,10701,1070,81.13,6930.44282881692,1393930.4428288173
"IVF_PQ",16,10701,100,81.13,10966.64749254824,1397966.6474925487
"IVF_PQ",32,10701,1,24.86,8230.580847723704,7022230.580847723
"IVF_PQ",32,10701,1070,88.42,5596.733473886472,663596.7334738864
"IVF_PQ",32,10701,100,88.42,9294.856509695292,667294.8565096952
"IVF_PQ",64,10701,1,24.88,4542.977525047387,7016542.977525047
"IVF_PQ",64,10701,1070,94.44,2339.6966535949173,58339.69665359514
"IVF_PQ",64,10701,100,94.44,4749.0392780715365,60749.03927807176
"IVF_PQ",128,10701,1,24.88,2787.3945000465196,7014787.394500047
"IVF_PQ",128,10701,1070,98.1,1041.9207313286383,1045.0207313286382
"IVF_PQ",128,10701,100,98.1,2102.1762011206783,2105.2762011206783
"IVF_PQ",1,10801,1,24.64,14472.099924090815,7050472.099924091
"IVF_PQ",1,10801,1080,49.5,11613.101863388432,4561613.101863388
"IVF_PQ",1,10801,100,49.5,14657.710990739122,4564657.710990739
"IVF_PQ",2,10801,1,24.76,13554.93649613806,7037554.936496137
"IVF_PQ",2,10801,1080,55.37,11786.056706100542,3974786.056706101
"IVF_PQ",2,10801,100,55.37,14549.915010233462,3977549.915010234
"IVF_PQ",4,10801,1,24.81,11894.685497135726,7030894.685497136
"IVF_PQ",4,10801,1080,61.47,8860.33207993578,3361860.332079936
"IVF_PQ",4,10801,100,61.47,12112.463902044588,3365112.4639020446
"IVF_PQ",8,10801,1,24.83,11799.651156248241,7028799.6511562485
"IVF_PQ",8,10801,1080,70.69,9138.11629883004,2440138.11629883
"IVF_PQ",8,10801,100,70.69,12196.289619075313,2443196.289619075
"IVF_PQ",16,10801,1,24.84,8811.007709598134,7024811.007709598
"IVF_PQ",16,10801,1080,81.13,6702.842988413903,1393702.8429884145
"IVF_PQ",16,10801,100,81.13,9645.625977370986,1396645.6259773714
"IVF_PQ",32,10801,1,24.86,7955.208254305439,7021955.208254306
"IVF_PQ",32,10801,1080,88.42,4787.143900657414,662787.1439006573
"IVF_PQ",32,10801,100,88.42,8407.10362798156,666407.1036279814
"IVF_PQ",64,10801,1,24.88,4136.884049394405,7016136.884049394
"IVF_PQ",64,10801,1080,94.44,2589.0925252625016,58589.09252526273
"IVF_PQ",64,10801,100,94.44,4521.234464098999,60521.23446409922
"IVF_PQ",128,10801,1,24.88,2661.1915487595966,7014661.19154876
"IVF_PQ",128,10801,1080,98.1,1070.9125586929379,1074.0125586929378
"IVF_PQ",128,10801,100,98.1,2310.949492278109,2314.049492278109
"IVF_PQ",1,10901,1,24.64,13704.188721165785,7049704.188721166
"IVF_PQ",1,10901,1090,49.5,11440.466968523267,4561440.466968523
"IVF_PQ",1,10901,100,49.5,14696.744805354077,4564696.744805354
"IVF_PQ",2,10901,1,24.76,13694.345043750816,7037694.34504375
"IVF_PQ",2,10901,1090,55.37,11984.752978826757,3974984.7529788273
"IVF_PQ",2,10901,100,55.37,14724.605932947165,3977724.6059329477
"IVF_PQ",4,10901,1,24.81,12606.107237316663,7031606.107237317
"IVF_PQ",4,10901,1090,61.47,10387.597206399525,3363387.5972063993
"IVF_PQ",4,10901,100,61.47,14351.276260863615,3367351.2762608635
"IVF_PQ",8,10901,1,24.83,2182.9416050796294,7019182.94160508
"IVF_PQ",8,10901,1090,70.69,1904.9864880208925,2432904.986488021
"IVF_PQ",8,10901,100,70.69,9292.385404435385,2440292.3854044355
"IVF_PQ",16,10901,1,24.84,9846.708611137195,7025846.708611137
"IVF_PQ",16,10901,1090,81.13,7086.409407312293,1394086.4094073127
"IVF_PQ",16,10901,100,81.13,10703.304667364177,1397703.3046673646
"IVF_PQ",32,10901,1,24.86,8031.218764959311,7022031.218764959
